0.0	0.896344	0.9838158781750934
0.02040816326530612	0.899146	0.9839599742394924
0.04081632653061224	0.898542	0.9841224931786016
0.061224489795918366	0.900849	0.9842641923198923
0.08163265306122448	0.898987	0.984408028536472
0.10204081632653061	0.8977540000000002	0.9845054427510684
0.12244897959183673	0.90151	0.9847043883332993
0.14285714285714285	0.902474	0.9847970805015122
0.16326530612244897	0.90435	0.9849627361802267
0.1836734693877551	0.90358	0.9851302021155425
0.20408163265306123	0.9055459999999999	0.9852014974384262
0.22448979591836735	0.9036100000000001	0.9854221256636919
0.24489795918367346	0.907874	0.9854717891051259
0.2653061224489796	0.909473	0.985597894870369
0.2857142857142857	0.9073269999999999	0.9856390208028054
0.30612244897959184	0.9123469999999999	0.9857348419841395
0.32653061224489793	0.909074	0.9858272460285484
0.3469387755102041	0.913778	0.9860059995851602
0.3673469387755102	0.9161889999999999	0.986277503727057
0.3877551020408163	0.9179660000000001	0.9863355117663726
0.40816326530612246	0.9160959999999999	0.986419103907586
0.42857142857142855	0.9194040000000001	0.9864509167136765
0.4489795918367347	0.919083	0.9866641282346039
0.46938775510204084	0.922207	0.9868430990131118
0.4897959183673469	0.9256059999999999	0.986977397483893
0.5102040816326531	0.9299479999999999	0.9869321565940256
0.5306122448979592	0.9283170000000001	0.9870505983011357
0.5510204081632653	0.9310709999999999	0.9872023495424525
0.5714285714285714	0.9334580000000001	0.987204736933661
0.5918367346938775	0.935918	0.987382704918144
0.6122448979591837	0.9390889999999998	0.9874814646397585
0.6326530612244898	0.9407119999999999	0.9874986182333718
0.6530612244897959	0.941578	0.9876401212286323
0.673469387755102	0.9422940000000001	0.9877836163964118
0.6938775510204082	0.947627	0.9878587182145333
0.7142857142857143	0.950033	0.9879366505445359
0.7346938775510204	0.9519	0.9879109287758153
0.7551020408163265	0.9547000000000001	0.9880988664210901
0.7755102040816326	0.956535	0.988284124461727
0.7959183673469388	0.953502	0.9882740910706197
0.8163265306122449	0.9622610000000001	0.9884129598494462
0.8367346938775511	0.964368	0.9885744656223366
0.8571428571428571	0.9659129999999999	0.9885486468065906
0.8775510204081632	0.9666980000000001	0.988621722223647
0.8979591836734694	0.968498	0.9887679852838371
0.9183673469387755	0.9678310000000001	0.9887247447978821
0.9387755102040817	0.973166	0.9889484446573166
0.9591836734693877	0.9725109999999999	0.9889857916364828
0.9795918367346939	0.973011	0.9889250602821639
1.0	0.9755079999999999	0.9890943444710316
